Gene	WT	hoD	sir1D	sir2	sir3	sir4DK
THI4	4.66708	4.17121	3.6805	4.97329	6.05481	4.76841
THI5	1.25635	1.17834	1.57533	4.37062	3.834	3.13394
THI6	18.8772	19.2694	20.0441	18.0455	18.9728	22.797
THI7	21.062	18.8284	22.8864	20.2925	24.9952	16.7679
THI72	5.94506	5.7529	5.97345	4.02286	5.67537	4.98063
THI73	4.85007	4.7859	4.53605	5.67034	5.18599	5.73541
THI74	31.7798	21.6446	21.9396	22.6232	24.4219	26.1892
THI80	35.7628	30.6393	32.123	38.4597	26.5947	26.8658
THO1	68.6489	71.2319	81.4109	57.4011	66.2275	91.0601
THO2	8.91569	8.44577	8.55425	7.28612	8.84827	6.44423
THP1	15.8259	16.0787	13.9642	14.4375	14.4197	15.8386
THP2	7.9926	8.59266	8.8902	10.3365	8.46019	9.64129
THP3	10.9603	10.9852	11.6664	12.1681	9.59169	10.602
THR1	401.395	287.188	264.041	317.148	302.599	371.565
THR4	322.897	300.522	274.335	300.102	294.415	325.614
THS1	264.039	238.009	225.205	258.509	218.066	243.856
TID3	6.25984	6.75178	8.09726	5.72429	5.88546	5.30963
TIF1	1292.51	1077.09	1010.3	1091.06	1074.22	1132.34
TIF11	555.501	605.46	600.906	704.567	468.291	553.353
TIF2	1715.64	1384.09	1298.04	1353.64	1344.72	1334.84
TIF3	328.709	296.546	285.529	296.04	243.129	262.476
TIF34	357.649	345.232	327.724	386.613	293.603	324.319
TIF35	269.081	253.556	254.61	310.013	200.05	222.079
TIF4631	108.308	86.5106	84.601	72.0489	75.046	67.8541
TIF4632	26.2716	26.6986	28.8811	22.3521	25.1137	27.9301
TIF5	222.782	184.635	169.457	225.367	172.848	158.097
TIF6	558.031	347.986	328.59	603.69	419.183	443.495
TIM10	323.737	358	310.427	397.248	233.066	288.758
TIM11	161.332	176.756	194.021	250.524	176.02	226.838
TIM12	35.9484	23.2623	23.6771	42.1113	26.6695	25.0424
TIM13	90.3482	88.6808	83.531	86.488	77.0876	105.042
TIM17	380.224	246.509	267.009	296.606	314.592	281.71
TIM18	56.8171	45.8875	42.5001	60.9882	50.7236	49.3972
TIM21	48.0701	53.0338	54.8485	48.7403	46.2023	48.1592
TIM22	19.0644	23.8382	22.2595	24.9831	19.2082	20.8609
TIM23	178.631	136.92	130.694	178.108	137.813	162.513
TIM44	72.8428	71.2912	72.1035	62.3801	59.2731	70.9612
TIM50	58.9731	56.0513	53.1188	59.2416	45.3934	62.838
TIM54	40.3184	45.1944	44.946	40.975	36.0344	38.5719
TIM8	240.88	214.899	187.265	264.227	192.002	193.663
TIM9	128.382	134.144	138.864	176.938	109.808	104.714
TIP1	1319.77	816.097	951.51	231.592	896.833	1283.77
TIP20	10.6111	13.7353	13.4447	8.63564	11.4737	9.11646
TIP41	10.9326	16.2304	14.7503	13.9364	11.8398	16.0343
TIR1	88.7735	52.8735	50.064	19.0559	150.343	273.216
TIR2	18.4549	18.706	17.1477	14.9878	18.0459	19.8974
TIR3	93.27	78.3442	64.9818	42.2503	88.7822	112.737
TIR4	12.804	11.5707	10.2316	9.30635	8.82746	7.86214
TIS11	5.67923	4.72853	7.25868	12.8611	8.13852	7.21233
TKL1	668.034	565.642	537.803	547.311	636.176	588.005
